Customer_ID,Sign_up_date,Last_order_placed_date,No_of_orders_placed,Maximum_bill,Minimum_bill,No_of_Review_given,No_of_Comment_added,No_of_Images_added,No_of_issues_raised,Orders_returned,Category_of_customers,Gender,Premium,Gift_card_amount
ID0x336b,10/08/2018 02:13 AM,09/04/2020 11:31 AM,23,664.1,209.16,9.0,4,3.0,2,0,Active,Male,Yes,55
ID0x3000,06/22/2017 03:52 AM,10/07/2019 03:28 AM,56,865.21,107.0,27.0,12,4.0,11,2,Active,Male,Yes,62
ID0x328c,11/16/2019 08:42 PM,01/02/2021 02:38 AM,40,460.9,170.4,16.0,10,3.0,57,1,Active,Male,No,56
ID0x1536,04/14/2011 07:33 PM,12/27/2014 10:03 AM,266,1181.71,216.39,,53,30.0,33,26,Inactive,Male,No,103
ID0x1676,06/11/2019 12:18 AM,09/10/2019 08:33 AM,29,856.52,77.15,10.0,7,3.0,3,0,Active,Male,Yes,77
ID0x2988,06/17/2013 11:07 AM,10/25/2014 10:57 AM,40,665.7,232.03,20.0,4,6.0,2,1,Inactive,Female,No,27
ID0x33d5,08/10/2015 03:12 PM,01/15/2021 10:10 PM,120,2316.23,229.48,50.0,25,16.0,26,0,,Male,Yes,85
ID0x546,02/27/2019 08:52 AM,09/14/2020 11:21 PM,30,467.33,97.75,13.0,7,2.0,4,0,Active,Male,No,64
ID0x1991,12/18/2010 05:42 AM,08/26/2015 10:01 PM,193,1244.42,293.95,95.0,40,34.0,26,2,Passive,Female,No,139
ID0x37ec,12/06/2018 07:42 PM,02/13/2020 04:34 AM,70,351.16,152.0,37.0,15,8.0,8,1,Active,Male,Yes,116
ID0xcbb,01/31/2017 07:26 PM,03/03/2019 04:09 PM,34,485.14,205.9,15.0,5,3.0,3,1,Active,Female,No,79
ID0x225f,09/27/2014 08:32 AM,06/26/2019 06:15 AM,176,786.26,167.41,76.0,33,18.0,33,9,Active,Male,No,138
ID0xbd2,07/29/2011 04:36 PM,09/01/2015 12:22 AM,336,511.99,158.76,125.0,69,49.0,39,19,Passive,Male,No,38
ID0x3f6e,09/26/2015 02:45 AM,10/19/2015 08:29 AM,48,253.21,151.46,26.0,9,4.0,6,0,Passive,Male,No,38
ID0x1100,08/12/2014 02:30 PM,02/09/2018 03:31 AM,132,1239.76,111.95,68.0,18,9.0,10,2,,Female,No,125
ID0x2d6f,10/07/2012 11:34 PM,03/24/2014 12:11 PM,78,795.73,178.0,33.0,19,8.0,3,0,Inactive,Male,No,41
ID0x3dbb,11/22/2019 07:58 AM,03/22/2020 12:44 PM,63,817.83,159.0,33.0,69,4.0,11,2,Active,Female,No,71
ID0x98d,08/09/2014 12:25 PM,03/30/2015 12:47 PM,47,173.78,113.38,25.0,8,7.0,3,0,Passive,Male,No,30
ID0x3695,11/05/2011 12:35 PM,04/11/2016 07:20 PM,132,1780.3,312.78,63.0,17,18.0,30,3,Passive,Female,No,114
ID0x1869,02/08/2015 11:53 AM,06/15/2019 07:31 AM,221,119.05,86.53,88.0,48,30.0,16,1,Active,Male,No,108
ID0x2222,,12/28/2019 04:37 AM,48,314.36,168.41,27.0,6,6.0,5,2,Active,Female,No,74
ID0x38f6,05/31/2019 11:01 PM,09/27/2019 01:45 PM,64,213.36,255.0,33.0,12,9.0,15,0,Active,Male,No,101
ID0x3ff0,10/16/2011 12:19 AM,,50,870.51,171.53,18.0,10,4.0,8,2,Inactive,Female,No,43
ID0x15bc,03/21/2015 09:46 PM,06/09/2015 10:56 AM,58,504.37,84.0,18.0,10,4.0,8,0,Passive,Male,No,51
ID0x190d,05/26/2019 07:17 AM,01/23/2020 11:52 PM,78,207.94,160.0,34.0,19,9.0,9,1,Active,Male,No,73
ID0xa33,06/12/2019 10:50 PM,01/31/2021 09:36 PM,20,,151.63,6.0,2,3.0,2,1,Active,Male,No,56
ID0x595,01/20/2014 08:48 AM,12/25/2017 08:52 AM,144,2327.93,167.39,80.0,34,7.0,24,4,Passive,Male,No,109
ID0x1356,06/30/2017 05:53 AM,03/23/2018 03:21 AM,78,805.61,181.0,39.0,10,,12,3,Passive,Male,No,63
ID0x19fb,12/29/2010 11:28 PM,02/28/2017 04:00 AM,297,805.02,329.65,153.0,55,32.0,68,5,Passive,Male,Yes,110
ID0x1851,01/05/2018 05:19 AM,03/04/2018 01:49 AM,24,278.89,183.19,10.0,5,1.0,3,1,Passive,Female,Yes,66
ID0x2213,01/27/2016 11:29 PM,,38,841.4,194.04,17.0,6,4.0,5,0,Passive,Male,No,22
ID0x8a2,11/29/2011 08:30 PM,12/17/2011 10:04 AM,50,531.48,122.55,17.0,6,3.0,2,2,Inactive,Male,No,32
ID0x277c,02/21/2017 04:47 AM,10/23/2017 09:14 PM,20,558.49,108.78,7.0,4,2.0,2,12,Passive,Male,No,17
ID0x148e,01/13/2013 03:05 PM,05/02/2020 10:47 PM,285,662.0,248.28,136.0,48,25.0,24,2,Active,Female,No,119
ID0x36a9,07/17/2018 04:53 PM,10/18/2019 08:22 PM,45,636.04,185.92,15.0,5,7.0,5,2,Active,Male,Yes,74
ID0x1d7e,08/02/2019 08:57 PM,10/15/2019 09:52 AM,31,761.53,82.2,13.0,4,4.0,3,0,Active,Male,No,57
ID0x2e1d,06/08/2014 05:47 AM,04/24/2016 02:02 PM,31,483.75,120.78,12.0,7,2.0,4,1,Passive,Male,Yes,58
ID0xda6,03/11/2012 12:03 PM,01/21/2013 05:19 PM,52,355.73,261.0,20.0,9,6.0,12,0,Inactive,Female,No,34
ID0x27d0,01/01/2015 01:30 AM,12/19/2016 05:21 AM,45,803.41,97.17,17.0,5,2.0,5,1,Passive,Female,No,71
ID0x1882,04/18/2018 07:19 PM,01/19/2019 06:13 AM,38,653.73,157.57,15.0,4,4.0,56,0,Active,Male,No,55
ID0x420,06/16/2010 12:14 PM,06/01/2016 01:14 PM,150,1753.41,156.67,86.0,36,25.0,17,5,Passive,Male,No,88
ID0xfb4,05/24/2016 10:25 AM,03/30/2019 06:06 AM,129,867.51,151.1,57.0,21,8.0,28,5,Active,Male,No,107
ID0x33c3,04/06/2011 08:28 PM,12/28/2017 12:21 AM,81,937.72,210.0,28.0,19,9.0,4,1,,Male,No,28
ID0x4b8,04/05/2012 02:27 AM,06/02/2013 02:12 PM,31,,136.09,16.0,7,2.0,5,1,,Female,No,48
ID0xc27,12/20/2016 01:54 PM,08/04/2020 08:17 PM,96,892.9,226.0,52.0,15,9.0,22,1,Active,Female,No,63
ID0x1903,10/04/2017 02:29 AM,08/04/2019 11:00 PM,33,474.07,141.8,10.0,8,4.0,7,0,Active,Male,No,70
ID0x988,05/28/2016 06:52 PM,11/19/2017 04:05 AM,75,727.1,148.0,35.0,14,13.0,9,4,,Male,No,55
ID0x591,09/23/2014 11:19 PM,11/10/2018 12:38 AM,315,2388.14,280.02,109.0,41,49.0,71,11,Passive,Female,No,143
ID0x2365,11/15/2017 07:44 PM,05/05/2020 06:08 AM,43,299.62,98.98,14.0,5,6.0,9,1,Active,Male,No,37
ID0x26a1,,11/20/2016 06:05 PM,63,1113.08,228.0,21.0,10,9.0,11,3,Passive,Female,No,37
ID0x28d9,12/27/2014 08:40 PM,02/03/2016 01:28 AM,43,611.14,164.76,16.0,8,4.0,1,2,,Female,No,52
ID0xa3f,05/14/2014 07:49 AM,01/04/2021 11:46 AM,310,2108.05,143.62,170.0,44,36.0,33,16,Active,Female,No,60
ID0x16c9,06/21/2013 06:29 AM,05/09/2020 04:08 PM,72,811.52,207.0,38.0,16,6.0,3,3,Active,Female,No,60
ID0x21e3,01/01/2016 06:04 PM,01/10/2021 01:45 AM,80,811.03,189.0,44.0,20,12.0,13,1,Active,Male,Yes,73
ID0xa21,12/11/2014 02:57 AM,07/29/2015 07:09 AM,33,723.11,213.58,12.0,6,2.0,5,0,Passive,Female,Yes,57
ID0xce5,04/19/2013 01:24 PM,05/21/2017 06:46 PM,260,266.9,105.39,103.0,34,14.0,44,9,Passive,Male,Yes,135
ID0x15d4,08/17/2012 03:23 PM,08/21/2018 03:08 PM,326,1052.72,135.06,177.0,50,35.0,20,12,Passive,Female,Yes,76
ID0x17a9,05/07/2014 03:44 AM,05/03/2017 11:11 AM,97,809.89,191.0,48.0,23,7.0,16,0,Passive,Male,No,69
ID0x1b2c,03/25/2016 06:08 PM,02/15/2018 08:16 PM,31,668.65,156.51,17.0,7,3.0,1,1,Passive,Female,No,26
ID0x349f,12/22/2013 02:32 AM,08/13/2018 02:55 AM,281,2109.56,324.64,103.0,69,,107,11,Passive,Male,Yes,134
ID0x3cb7,09/20/2017 09:53 AM,05/03/2020 10:07 PM,52,1124.75,281.0,29.0,10,7.0,5,11,Active,Female,No,68
ID0x1fc3,,02/08/2017 03:06 PM,23,905.26,169.14,9.0,5,2.0,3,0,Passive,Female,No,23
ID0x393b,09/15/2015 01:55 AM,02/28/2020 08:27 AM,309,709.0,312.78,130.0,37,48.0,32,5,Active,Male,No,113
ID0x27ba,09/01/2016 01:06 PM,02/06/2020 11:34 AM,317,714.2,221.48,114.0,79,27.0,13,3,Active,Male,No,110
ID0x3d9a,02/06/2014 05:58 PM,05/22/2016 04:26 PM,65,472.12,113.0,31.0,8,3.0,8,0,Passive,Male,No,25
ID0x36eb,03/31/2012 05:16 AM,08/17/2014 08:51 AM,79,908.99,232.0,27.0,19,4.0,18,2,Inactive,Male,Yes,83
ID0x271b,05/14/2018 10:46 AM,04/22/2020 07:42 PM,66,100.64,103.0,31.0,10,10.0,6,3,Active,Female,No,95
ID0x1b0a,10/29/2014 11:32 AM,03/13/2018 10:51 AM,292,2079.26,229.61,100.0,55,,41,8,,Female,No,116
ID0x21c3,06/22/2016 06:57 AM,06/01/2018 01:26 PM,70,,84.0,37.0,15,4.0,9,1,Passive,Male,Yes,97
ID0x3dac,,03/25/2014 11:30 AM,25,240.82,134.13,13.0,6,4.0,1,0,Inactive,Female,No,32
ID0x3a78,12/22/2016 11:52 AM,04/23/2020 11:58 PM,310,1036.52,292.27,156.0,50,53.0,51,4,Active,Male,Yes,133
ID0x29a3,05/28/2012 11:56 AM,07/06/2013 09:24 PM,64,311.7,99.0,23.0,14,10.0,9,3,Inactive,Female,No,21
ID0x3a3f,12/15/2013 12:47 PM,05/07/2015 05:08 PM,60,178.22,212.0,29.0,14,6.0,3,1,Passive,Male,Yes,95
ID0x2447,06/12/2014 04:56 PM,08/30/2015 05:31 AM,62,171.92,262.0,32.0,14,8.0,9,0,Passive,Male,No,48
ID0x2655,03/09/2011 03:38 AM,01/21/2017 07:11 AM,156,391.08,333.35,74.0,23,25.0,19,13,Passive,Female,No,94
ID0x2729,06/18/2014 10:34 PM,11/14/2015 11:06 AM,38,586.09,206.65,12.0,5,2.0,5,1,Passive,Male,Yes,95
ID0x193f,01/30/2016 01:45 AM,08/27/2018 10:43 AM,67,149.98,277.0,37.0,16,,11,2,Passive,Male,No,62
ID0x2272,02/16/2016 09:11 PM,04/20/2020 07:07 AM,299,1082.58,114.54,146.0,60,35.0,50,6,Active,Male,No,97
ID0x338e,11/29/2014 02:25 AM,08/08/2017 06:22 AM,29,658.21,151.54,,3,1.0,3,0,Passive,Male,No,20
ID0x2fd0,01/15/2020 04:42 PM,08/04/2020 01:11 AM,79,110.55,275.0,27.0,17,11.0,9,4,Active,Male,No,116
ID0xada,11/22/2015 07:01 PM,04/05/2017 03:58 AM,55,966.74,277.0,26.0,10,4.0,12,2,Passive,Male,No,68
ID0x33ca,10/07/2019 11:12 PM,04/07/2020 03:03 PM,37,117.16,166.0,13.0,5,2.0,2,1,Active,Male,No,65
ID0x538,02/25/2012 11:50 AM,06/08/2016 08:07 AM,212,173.63,167.4,90.0,42,25.0,43,7,Passive,Female,No,97
ID0xe3a,06/23/2015 10:21 AM,11/11/2020 07:45 PM,130,1915.73,282.08,61.0,27,16.0,5,1,Active,Male,No,92
ID0x2045,01/18/2016 05:30 AM,03/24/2017 03:59 AM,53,520.61,90.0,29.0,6,3.0,7,0,Passive,Female,No,63
ID0x2823,04/12/2011 10:15 AM,11/11/2017 02:41 AM,102,2505.44,316.34,56.0,26,,7,5,Passive,Male,No,117
ID0x2130,10/19/2010 06:21 PM,01/06/2015 07:51 AM,219,2417.64,316.69,87.0,28,11.0,41,8,Passive,Male,No,116
ID0xe17,02/20/2014 03:34 AM,08/30/2019 02:16 AM,217,279.23,257.48,112.0,36,16.0,39,2,Active,Male,Yes,127
ID0x1f19,06/06/2010 07:33 AM,12/15/2018 04:57 PM,265,1261.66,154.06,116.0,45,36.0,42,0,Passive,Female,No,131
ID0x31d9,04/05/2015 12:34 PM,04/07/2018 04:26 AM,142,1804.96,250.86,67.0,30,23.0,26,3,Passive,Female,No,91
ID0x13a0,04/23/2016 06:03 AM,05/07/2016 10:43 PM,59,675.24,212.0,27.0,68,8.0,2,0,Passive,Male,No,62
ID0x3728,12/12/2014 07:19 PM,08/14/2019 12:11 PM,305,135.64,334.5,154.0,39,33.0,43,3,Active,Male,No,135
ID0x256e,06/16/2012 08:03 PM,02/13/2020 03:05 PM,172,880.83,124.02,92.0,30,21.0,37,3,Active,Male,No,134
ID0x6c9,11/07/2014 02:58 AM,08/09/2018 12:37 PM,178,491.17,144.71,96.0,42,29.0,19,8,Passive,Female,No,140
ID0x459,03/28/2012 08:46 PM,02/18/2016 02:09 PM,130,2643.29,208.76,53.0,16,20.0,9,1,Passive,Female,No,122
ID0x814,12/08/2015 02:19 AM,05/03/2016 02:03 AM,32,545.83,238.75,14.0,4,3.0,4,1,Passive,Male,No,17
ID0x333b,11/03/2017 04:58 PM,07/08/2019 02:36 PM,72,864.6,255.0,32.0,17,4.0,6,1,Active,Male,No,107
ID0x791,03/17/2019 03:04 AM,08/16/2019 02:07 AM,46,579.73,162.7,17.0,8,7.0,9,2,Active,Female,Yes,55
ID0xce3,08/16/2016 11:00 PM,11/12/2019 04:24 PM,246,1079.18,205.71,,46,15.0,39,13,Active,Female,No,88
ID0x3d9e,11/15/2019 02:00 PM,07/30/2020 07:00 PM,21,400.36,230.34,7.0,5,2.0,4,12,Active,Female,No,52
ID0x2257,05/25/2016 04:05 AM,05/14/2017 08:14 PM,50,78.67,184.45,24.0,6,3.0,11,0,,Male,No,39
ID0x1f2b,10/19/2017 10:48 AM,08/01/2019 08:55 AM,26,909.32,130.66,,5,2.0,5,0,Active,Female,Yes,95
ID0x4e9,01/20/2019 05:54 AM,08/05/2020 07:01 AM,32,506.53,78.61,13.0,5,2.0,6,0,Active,Male,No,73
ID0xca6,12/01/2012 06:48 AM,06/21/2013 05:30 AM,73,236.17,223.0,31.0,9,9.0,13,4,Inactive,Male,No,36
ID0x923,06/18/2013 10:55 PM,02/17/2021 03:12 PM,129,172.69,210.21,71.0,22,15.0,21,19,Active,Male,Yes,140
ID0x2868,09/20/2010 12:45 AM,11/09/2015 04:55 PM,120,859.6,243.16,53.0,20,20.0,10,6,Passive,Male,Yes,142
ID0x3c75,05/02/2010 07:33 AM,07/17/2018 10:00 AM,240,991.93,317.35,,51,28.0,92,6,Passive,Female,Yes,83
ID0x7c8,10/20/2012 07:40 PM,03/30/2020 12:19 PM,231,2129.77,138.04,103.0,49,39.0,37,1,Active,Male,No,124
ID0xb1e,12/16/2010 06:29 PM,05/13/2019 01:50 PM,143,2003.29,139.32,49.0,21,23.0,21,8,Active,Female,No,115
ID0x2de6,08/07/2010 11:11 PM,05/21/2016 01:17 AM,121,2580.2,101.05,56.0,18,13.0,25,0,Passive,Female,No,103
ID0x17d9,01/11/2014 10:14 PM,07/01/2016 08:45 AM,64,757.95,196.0,27.0,14,11.0,7,0,Passive,Female,Yes,83
ID0x2b9c,09/13/2018 05:56 AM,01/07/2021 03:06 PM,64,864.52,138.0,33.0,14,,13,3,Active,Male,No,95
ID0x3238,07/22/2015 11:19 PM,08/10/2017 09:02 PM,69,1066.08,78.0,22.0,9,5.0,12,1,Passive,Female,No,31
ID0x1133,09/04/2012 05:09 AM,03/11/2020 12:48 PM,146,1451.14,103.74,63.0,20,15.0,9,7,Active,Male,No,83
ID0x1d64,09/10/2019 06:26 PM,02/10/2021 06:44 PM,50,620.64,114.73,25.0,7,6.0,2,1,Active,Female,No,30
ID0x46c,01/13/2020 02:43 PM,12/09/2020 08:42 AM,66,406.5,130.0,27.0,9,6.0,13,1,,Male,No,101
ID0x2d86,10/09/2011 04:58 PM,09/01/2017 03:01 AM,203,135.79,307.91,88.0,52,32.0,27,0,Passive,Male,No,116
ID0x140b,10/01/2019 04:36 PM,01/21/2021 08:56 AM,26,406.98,206.79,14.0,6,2.0,4,0,Active,Female,No,24
ID0x5a1,08/04/2019 04:21 PM,01/16/2021 03:55 AM,43,320.34,92.61,17.0,9,6.0,5,1,Active,Male,Yes,74
ID0x1428,10/30/2015 08:29 PM,05/12/2020 09:56 AM,340,955.83,166.32,154.0,87,28.0,67,14,Active,Female,No,70
ID0x2bd5,07/11/2018 06:51 AM,10/11/2018 08:56 PM,45,704.7,89.55,18.0,5,3.0,10,2,Passive,Male,No,69
ID0x2a6c,05/22/2016 08:58 PM,04/25/2018 01:05 AM,37,151.67,164.6,20.0,7,4.0,7,1,Passive,Male,No,18
ID0x1ad1,07/18/2018 09:06 AM,02/04/2019 10:03 AM,46,742.0,177.31,23.0,10,6.0,4,0,Active,Male,Yes,70
ID0x18ea,06/12/2019 08:14 PM,04/11/2020 06:57 PM,27,,215.11,12.0,3,2.0,3,12,Active,Male,No,72
ID0x21e8,08/04/2019 02:15 AM,11/05/2020 04:14 AM,64,134.57,130.0,33.0,8,3.0,14,1,,Female,No,108
ID0x2c67,01/12/2017 04:58 AM,06/12/2020 03:30 PM,290,803.38,255.47,150.0,53,31.0,21,0,Active,Male,Yes,155
ID0x1666,11/18/2013 01:00 AM,05/21/2019 12:13 AM,94,397.16,284.0,47.0,12,16.0,17,2,Active,Male,Yes,76
ID0x18ed,02/06/2020 12:16 PM,04/07/2020 09:46 PM,44,201.75,152.68,22.0,11,7.0,4,0,Active,Male,No,57
ID0x18b0,07/05/2019 09:34 AM,01/08/2020 12:14 AM,50,117.16,209.2,25.0,6,3.0,5,0,,Male,No,49
ID0x3709,06/24/2019 03:49 AM,12/25/2020 01:23 AM,67,709.02,227.0,32.0,16,11.0,7,3,Active,Male,No,103
ID0x3e14,,01/18/2020 07:46 PM,71,156.66,168.0,23.0,9,9.0,14,1,Active,Male,No,63
ID0x2189,11/29/2019 02:37 PM,12/11/2019 04:57 PM,50,200.44,219.06,24.0,7,6.0,6,1,Active,Female,No,75
ID0x18aa,05/01/2011 07:48 PM,12/29/2019 11:34 PM,72,106.53,267.0,28.0,14,12.0,5,4,Active,Female,No,67
ID0x2a26,06/29/2015 05:32 AM,03/04/2017 03:27 AM,21,267.81,119.14,10.0,2,3.0,1,0,Passive,Female,No,26
ID0xe8d,02/03/2012 12:24 AM,05/10/2019 06:37 AM,124,1478.68,177.57,56.0,19,11.0,8,3,Active,Female,No,74
ID0x3ef9,07/31/2016 05:36 PM,01/26/2021 12:00 AM,314,319.18,141.35,113.0,58,48.0,57,28,,Female,No,74
ID0x3bc8,09/26/2015 08:32 AM,08/27/2019 05:54 AM,246,2408.47,207.19,102.0,44,14.0,47,3,Active,Male,No,147
ID0x16e7,09/27/2012 04:30 PM,06/11/2019 08:36 AM,302,804.81,235.99,98.0,47,18.0,68,15,Active,Male,Yes,185
ID0x2df4,09/20/2011 07:24 AM,05/22/2018 02:22 AM,328,1933.8,205.23,126.0,55,38.0,13,0,Passive,Female,No,89
ID0x3b94,01/25/2019 03:06 PM,02/12/2020 06:23 PM,20,230.64,108.68,6.0,61,3.0,4,0,Active,Male,No,39
ID0x8f6,02/24/2012 04:49 AM,04/02/2016 09:47 AM,101,955.01,292.55,52.0,24,15.0,16,5,Passive,Male,No,123
ID0x246f,01/03/2016 02:23 PM,12/24/2018 03:06 PM,205,2608.96,191.15,108.0,39,14.0,41,3,Passive,Female,No,143
ID0x36ed,08/02/2016 03:38 AM,02/27/2018 11:17 PM,39,849.22,211.2,21.0,5,4.0,4,0,Passive,Male,Yes,93
ID0xa63,10/26/2013 01:25 PM,09/29/2020 11:56 AM,307,838.2,227.88,150.0,78,49.0,40,9,Active,Male,No,136
ID0x2ab8,06/08/2016 03:52 AM,12/16/2019 04:22 AM,79,353.81,287.0,29.0,14,10.0,17,0,Active,Female,Yes,114
ID0x28e6,03/16/2017 03:28 PM,05/27/2020 02:17 PM,280,1458.54,131.74,151.0,52,16.0,48,16,Active,Male,Yes,90
ID0x37c8,05/08/2019 04:55 AM,09/22/2020 11:01 AM,63,779.56,86.0,21.0,14,8.0,6,2,Active,Male,No,118
ID0x1f77,05/19/2011 03:43 PM,12/11/2020 01:26 AM,146,849.69,205.14,78.0,27,9.0,34,1,Active,Male,No,95
ID0x114e,06/02/2012 11:28 PM,03/13/2014 11:36 AM,22,866.65,93.9,8.0,3,2.0,4,0,Inactive,Male,No,20
ID0x11c2,,03/15/2020 01:17 PM,72,330.45,105.0,29.0,18,,3,15,Active,Male,Yes,119
ID0x3b4e,09/04/2016 02:20 PM,06/19/2019 02:25 AM,343,228.33,332.34,138.0,58,55.0,32,9,Active,Male,Yes,129
ID0x33c1,07/21/2012 09:00 PM,11/24/2015 11:02 AM,287,1154.25,301.7,91.0,51,21.0,36,12,Passive,Male,No,135
ID0x2469,01/29/2019 04:00 PM,05/10/2019 07:59 AM,58,879.23,198.0,27.0,10,7.0,10,1,Active,Male,No,117
ID0x2e74,09/05/2019 05:26 PM,11/20/2020 09:24 AM,359,692.01,247.0,36.0,7,8.0,3,3,Active,Male,No,74
ID0x403,02/21/2020 03:01 AM,02/23/2021 06:51 PM,71,1131.33,223.0,35.0,10,11.0,16,0,Active,Female,No,102
ID0x1c8c,08/23/2010 01:47 PM,03/09/2016 03:24 AM,201,111.82,263.85,90.0,31,13.0,26,8,Passive,Male,No,123
ID0x5d3,11/18/2019 01:48 AM,07/06/2020 10:37 PM,23,229.69,195.02,8.0,4,2.0,3,0,Active,Male,Yes,73
ID0x22f3,02/17/2019 06:31 PM,05/18/2020 09:42 AM,67,476.7,144.0,25.0,15,7.0,10,2,Active,Male,Yes,64
ID0x28ba,12/04/2010 11:31 PM,10/28/2014 02:18 PM,70,492.3,227.0,32.0,16,4.0,4,1,Inactive,Male,Yes,72
ID0x3d01,11/27/2018 10:17 AM,08/16/2020 06:14 PM,76,1100.17,220.0,30.0,14,10.0,10,0,Active,Male,No,74
ID0x2477,07/28/2018 10:49 AM,11/06/2019 07:03 PM,52,224.21,237.0,22.0,9,8.0,2,0,Active,Male,Yes,86
ID0x31fd,07/01/2012 05:55 AM,02/20/2021 03:06 PM,313,1777.31,299.89,177.0,60,27.0,36,15,Active,Female,No,63
ID0x13b3,07/01/2013 06:54 PM,,136,2568.35,277.12,70.0,28,7.0,12,2,Passive,Female,No,116
ID0x3816,04/27/2015 06:58 PM,12/18/2018 12:17 PM,127,777.89,283.03,56.0,21,14.0,10,5,Passive,Male,No,78
ID0xc35,11/28/2011 11:37 PM,04/18/2014 02:40 AM,64,520.66,142.0,33.0,15,,4,1,Inactive,Male,No,24
ID0x25b3,03/21/2015 10:29 AM,09/20/2018 10:25 PM,126,917.62,318.28,46.0,31,17.0,10,6,Passive,Male,No,83
ID0x31ce,09/27/2018 04:43 PM,12/06/2020 08:39 PM,24,700.63,184.84,11.0,5,2.0,5,0,Active,Male,No,58
ID0x2d3f,09/04/2012 10:56 AM,09/02/2017 11:54 PM,274,1432.67,107.64,110.0,43,23.0,61,8,Passive,Female,No,98
ID0x2bc1,03/11/2014 04:40 PM,10/10/2019 08:20 AM,273,534.28,281.01,106.0,46,41.0,39,0,Active,Female,No,126
ID0x2ffe,11/02/2019 12:29 PM,11/24/2020 03:41 AM,20,587.31,216.43,6.0,3,3.0,1,0,Active,Male,No,59
ID0xd8a,01/04/2016 03:58 AM,07/19/2017 07:38 AM,59,761.42,265.0,21.0,10,8.0,13,0,Passive,Male,No,49
ID0x381f,12/27/2011 12:03 AM,02/06/2013 10:08 AM,37,315.86,102.5,16.0,6,2.0,4,1,Inactive,Male,Yes,84
ID0x1abb,11/03/2010 12:18 AM,01/27/2021 05:55 PM,324,2296.24,260.4,151.0,42,49.0,22,9,Active,Male,No,130
ID0x1b8a,07/23/2018 02:02 PM,05/19/2020 04:12 PM,46,163.28,128.16,,6,5.0,5,2,Active,Male,Yes,65
ID0x1551,11/29/2012 08:59 AM,10/19/2015 09:25 PM,117,2423.81,125.83,42.0,14,,22,2,Passive,Female,No,103
ID0x2af4,04/27/2017 01:05 PM,05/16/2018 09:28 AM,72,469.27,269.0,37.0,18,7.0,15,1,Passive,Female,No,59
ID0x3527,04/27/2013 06:30 AM,06/11/2015 07:34 PM,74,165.98,243.0,34.0,18,5.0,11,2,Passive,Male,No,66
ID0x24b2,07/02/2013 04:20 AM,10/04/2018 10:29 PM,216,2562.93,317.29,116.0,46,33.0,29,12,Passive,Female,No,87
ID0x178e,12/27/2010 04:48 PM,06/25/2015 08:04 AM,224,1163.94,298.88,93.0,37,36.0,35,7,Passive,Female,No,79
ID0x21ad,02/11/2018 12:07 PM,03/28/2019 02:11 PM,74,1048.42,155.0,30.0,16,5.0,10,2,Active,Male,No,83
ID0x53b,07/08/2014 10:22 AM,08/07/2017 01:51 AM,234,1628.22,220.88,131.0,38,12.0,44,4,Passive,Male,No,83
ID0x1451,01/01/2018 07:46 PM,09/30/2020 07:24 PM,138,632.77,335.17,77.0,17,24.0,9,3,Active,Female,No,135
ID0x23a5,11/21/2012 02:30 PM,12/30/2020 05:29 PM,188,2489.04,85.7,87.0,23,16.0,19,1,Active,Male,No,72
ID0x122b,12/13/2017 04:44 PM,05/03/2020 03:15 PM,62,762.35,81.0,23.0,12,3.0,10,1,Active,Male,No,105
ID0x27ac,01/22/2013 01:36 PM,11/05/2013 11:07 AM,45,784.04,107.46,16.0,10,4.0,10,0,Inactive,Female,No,23
ID0x464,06/04/2014 08:16 PM,07/26/2017 11:23 AM,219,759.94,89.85,78.0,45,23.0,26,0,Passive,Male,No,114
ID0x1ddc,04/10/2011 08:51 PM,02/21/2013 02:19 PM,20,523.37,201.58,7.0,5,2.0,2,0,Inactive,Male,No,38
ID0xfb9,06/04/2012 02:15 PM,12/16/2014 05:02 PM,66,216.37,183.0,36.0,9,8.0,8,1,Inactive,Male,No,33
ID0xd3a,07/22/2013 09:38 AM,10/29/2017 07:09 AM,110,830.99,286.16,52.0,26,5.0,20,5,Passive,Female,No,95
ID0xb95,01/06/2018 11:27 AM,08/04/2018 11:04 AM,76,733.76,246.0,41.0,13,,3,0,Passive,Male,No,40
ID0x2f84,08/21/2011 04:16 PM,09/16/2016 12:33 AM,155,2645.47,157.97,56.0,39,22.0,33,2,Passive,Male,No,124
ID0xf78,08/06/2017 08:03 PM,09/29/2017 05:14 PM,77,134.38,286.0,38.0,14,12.0,13,1,Passive,Female,No,24
ID0x2041,01/17/2011 11:23 AM,04/28/2018 09:19 PM,178,2084.41,274.57,95.0,41,26.0,26,4,Passive,Male,No,75
ID0x28a1,11/16/2013 05:04 AM,06/07/2018 03:35 PM,273,2511.68,259.79,99.0,41,41.0,35,11,Passive,Male,No,142
ID0x2f9c,,10/31/2011 10:25 PM,73,650.22,288.0,33.0,18,9.0,14,0,Inactive,Male,No,41
ID0x266f,01/23/2013 08:17 PM,01/25/2013 06:12 AM,75,941.12,207.0,31.0,18,8.0,5,0,Inactive,Male,No,47
ID0x7b1,05/21/2018 02:25 PM,06/16/2018 01:25 AM,65,923.01,263.0,27.0,15,4.0,6,1,Passive,Female,No,71
ID0x30e3,09/11/2010 02:53 PM,07/19/2019 07:57 PM,198,639.27,236.11,113.0,37,24.0,8,4,,Male,Yes,70
